"FACILITY_CODE","FACILITY_ID","FACILITY_TYPE","FACILITY_NAME","SYS_LOC_CODE","LOC_TYPE","LOC_TYPE_2","LATITUDE","LONGITUDE","SURF_ELEV","GEOLOGIC_UNIT_DESC","DEPTH_OF_WELL","SAMPLE_DATE","MATRIX_CODE","MEDIUM_CODE","ANALYSIS_DATE","LAB_ANALYTICAL_METHOD_CODE","LAB_ANALYTICAL_METHOD_NAME","CAS_RN","ANALYTE_NAME","ANALYTE_TYPE_DESC","ANALYTE_GROUP_DESC","RESULT_NUMERIC","RESULT_UNIT","VALUE_TYPE","DETECT_FLAG","DETECTION_REMARK","METHOD_DETECTION_LIMIT","REPORTING_DETECTION_LIMIT","MIN_ACTION_LEVEL_CODE","MIN_ACTION_LEVEL","ACTION_LEVEL_UNIT","ACTION_LEVEL_EXCEEDANCE","MOST_RECENT_RESULT_FLAG","FIVE_YEAR_FLAG","REPORT_DATE"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","108-67-8","1,3,5-Trimethylbenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.20","1.0","HBV","30","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","108-67-8","1,3,5-Trimethylbenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.20","1.0","HBV","30","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","108-86-1","Bromobenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.25","1.0","","","","","Y","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","108-86-1","Bromobenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.25","1.0","","","","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","108-86-1","Bromobenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.25","1.0","","","","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","108-88-3","Toluene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.13","1.0","HBV","70","ug/L","","Y","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","108-88-3","Toluene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.13","1.0","HBV","70","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","108-88-3","Toluene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.13","1.0","HBV","70","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","108-90-7","Chlorobenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.23","1.0","MCL","100","ug/L","","Y","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","108-90-7","Chlorobenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.23","1.0","MCL","100","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","108-90-7","Chlorobenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.23","1.0","MCL","100","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","109-99-9","Tetrahydrofuran","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","4.0","10.0","HRL","600","ug/L","","Y","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","109-99-9","Tetrahydrofuran","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","4.0","10.0","HRL","600","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","109-99-9","Tetrahydrofuran","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","4.0","10.0","HRL","600","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","120-82-1","1,2,4-Trichlorobenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.22","1.0","HRL","4","ug/L","","Y","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","120-82-1","1,2,4-Trichlorobenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.22","1.0","HRL","4","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","120-82-1","1,2,4-Trichlorobenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.22","1.0","HRL","4","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","124-48-1","Dibromochloromethane","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.16","1.0","HRL","10","ug/L","","Y","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","124-48-1","Dibromochloromethane","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.16","1.0","HRL","10","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","124-48-1","Dibromochloromethane","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.16","1.0","HRL","10","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","127-18-4","Tetrachloroethene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.19","1.0","HBV","4","ug/L","","Y","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","127-18-4","Tetrachloroethene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.19","1.0","HBV","4","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","127-18-4","Tetrachloroethene","Volatile","Volatile Organics","1.5","ug/L","Actual","Y","","0.19","1.0","HBV","4","ug/L","0.38","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","1330-20-7","Xylene (Total)","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.60","3.0","HBV","300","ug/L","","Y","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","1330-20-7","Xylene (Total)","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.60","3.0","HBV","300","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","1330-20-7","Xylene (Total)","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.60","3.0","HBV","300","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","135-98-8","sec-Butylbenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.16","1.0","","","","","Y","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","135-98-8","sec-Butylbenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.16","1.0","","","","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","135-98-8","sec-Butylbenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.16","1.0","","","","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","142-28-9","1,3-Dichloropropane","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.24","1.0","","","","","Y","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","142-28-9","1,3-Dichloropropane","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.24","1.0","","","","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","142-28-9","1,3-Dichloropropane","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.24","1.0","","","","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","156-59-2","cis-1,2-Dichloroethene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.25","1.0","HRL","6","ug/L","","Y","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","156-59-2","cis-1,2-Dichloroethene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.25","1.0","HRL","6","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","156-59-2","cis-1,2-Dichloroethene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.25","1.0","HRL","6","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","156-60-5","trans-1,2-Dichloroethene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.21","1.0","HBV","9","ug/L","","Y","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","156-60-5","trans-1,2-Dichloroethene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.21","1.0","HBV","9","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","156-60-5","trans-1,2-Dichloroethene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.21","1.0","HBV","9","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","04-04-1634","Methyl-tert-butyl ether","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.20","1.0","RAA","60","ug/L","","Y","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","04-04-1634","Methyl-tert-butyl ether","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.20","1.0","RAA","60","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","04-04-1634","Methyl-tert-butyl ether","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.20","1.0","RAA","60","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","541-73-1","1,3-Dichlorobenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.21","1.0","","","","","Y","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","541-73-1","1,3-Dichlorobenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.21","1.0","","","","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","541-73-1","1,3-Dichlorobenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.21","1.0","","","","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","56-23-5","Carbon tetrachloride","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.35","1.0","HRL","1","ug/L","","Y","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","56-23-5","Carbon tetrachloride","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.35","1.0","HRL","1","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","56-23-5","Carbon tetrachloride","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.35","1.0","HRL","1","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","563-58-6","1,1-Dichloropropene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.16","1.0","","","","","Y","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","563-58-6","1,1-Dichloropropene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.16","1.0","","","","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","563-58-6","1,1-Dichloropropene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.16","1.0","","","","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","594-20-7","2,2-Dichloropropane","Other organic","Other Organics","","ug/L","","N","Below Reporting Limit","0.36","4.0","","","","","Y","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","594-20-7","2,2-Dichloropropane","Other organic","Other Organics","","ug/L","","N","Below Reporting Limit","0.36","4.0","","","","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","594-20-7","2,2-Dichloropropane","Other organic","Other Organics","","ug/L","","N","Below Reporting Limit","0.36","4.0","","","","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","60-29-7","Diethyl ether (Ethyl ether)","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.38","4.0","RAA","200","ug/L","","Y","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","60-29-7","Diethyl ether (Ethyl ether)","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.38","4.0","RAA","200","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","60-29-7","Diethyl ether (Ethyl ether)","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.38","4.0","RAA","200","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","630-20-6","1,1,1,2-Tetrachloroethane","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.20","1.0","HRL","70","ug/L","","Y","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","630-20-6","1,1,1,2-Tetrachloroethane","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.20","1.0","HRL","70","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","630-20-6","1,1,1,2-Tetrachloroethane","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.20","1.0","HRL","70","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","67-64-1","Acetone","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","7.1","20.0","HBV","3000","ug/L","","Y","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","67-64-1","Acetone","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","7.1","20.0","HBV","3000","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","67-64-1","Acetone","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","7.1","20.0","HBV","3000","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","67-66-3","Chloroform","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.27","1.0","HRL","20","ug/L","","Y","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","67-66-3","Chloroform","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.27","1.0","HRL","20","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","67-66-3","Chloroform","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.27","1.0","HRL","20","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","71-43-2","Benzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.21","1.0","HRL","2","ug/L","","Y","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","71-43-2","Benzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.21","1.0","HRL","2","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","71-43-2","Benzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.21","1.0","HRL","2","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","71-55-6","1,1,1-Trichloroethane","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.20","1.0","MCL","200","ug/L","","Y","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","71-55-6","1,1,1-Trichloroethane","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.20","1.0","MCL","200","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","71-55-6","1,1,1-Trichloroethane","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.20","1.0","MCL","200","ug/L","","N","N","04-06-2023"
"SR0001400","33289093","Superfund","66th St & Vincent Ave","2001001159","Borehole","Borehole","44.883822","-93.314882","875.81","","55.95","04-15-2016","Wtr-Ground","Water","04-21-2016","8260B","Volatile Organics by CGC/MS","74-83-9","Bromomethane","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.36","4.0","HRL","10","ug/L","","Y","N","04-06-2023"
